"candidate_id","target_system","formula","source_system","source_formula","source_material_id","prototype_label","n_atoms","initial_file_path"
"cobi_pyxtal_02422","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_71_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg071_trial000_62b914d1fc.cif"
"cobi_pyxtal_02423","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_82_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg082_trial000_ce8b3f680d.cif"
"cobi_pyxtal_02424","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_83_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg083_trial000_ca505a4320.cif"
"cobi_pyxtal_02425","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_85_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg085_trial000_2391b85548.cif"
"cobi_pyxtal_02426","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_90_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg090_trial000_7096b5d2c5.cif"
"cobi_pyxtal_02427","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_101_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg101_trial000_57cc97e70a.cif"
"cobi_pyxtal_02428","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_99_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg099_trial000_afe1f58429.cif"
"cobi_pyxtal_02429","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_97_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg097_trial000_1975a8977c.cif"
"cobi_pyxtal_02430","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_103_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg103_trial000_47710d269d.cif"
"cobi_pyxtal_02431","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_93_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg093_trial000_329e5282d2.cif"
"cobi_pyxtal_02432","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_100_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg100_trial000_0cb55c1199.cif"
"cobi_pyxtal_02433","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_104_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg104_trial000_a1d462de1e.cif"
"cobi_pyxtal_02434","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_105_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg105_trial000_eed4551fa5.cif"
"cobi_pyxtal_02435","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_118_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg118_trial000_6dfc4af55c.cif"
"cobi_pyxtal_02436","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_117_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg117_trial000_8422e8e102.cif"
"cobi_pyxtal_02437","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_112_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg112_trial000_eff249a0d4.cif"
"cobi_pyxtal_02438","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_111_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg111_trial000_746dd7cd8c.cif"
"cobi_pyxtal_02439","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_127_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg127_trial000_e45c819f17.cif"
"cobi_pyxtal_02440","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_47_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg047_trial000_f3d6afd3cf.cif"
"cobi_pyxtal_02441","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_126_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg126_trial000_85d99c97af.cif"
"cobi_pyxtal_02442","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_124_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg124_trial000_e689b31db2.cif"
"cobi_pyxtal_02443","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_136_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg136_trial000_394af1cfbd.cif"
"cobi_pyxtal_02444","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_129_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg129_trial000_849aad698f.cif"
"cobi_pyxtal_02445","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_139_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg139_trial000_dfec230d60.cif"
"cobi_pyxtal_02446","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_143_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg143_trial000_45ca77702a.cif"
"cobi_pyxtal_02447","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_158_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg158_trial000_97742d4deb.cif"
"cobi_pyxtal_02448","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_150_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg150_trial000_b8e48cd6be.cif"
"cobi_pyxtal_02449","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_162_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg162_trial000_bde5b87ebd.cif"
"cobi_pyxtal_02450","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_137_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg137_trial000_4ff56bb6f2.cif"
"cobi_pyxtal_02451","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_165_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg165_trial000_b8f2398dfa.cif"
"cobi_pyxtal_02452","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_164_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg164_trial000_bf83a55970.cif"
"cobi_pyxtal_02453","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_163_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg163_trial000_30ac14c91a.cif"
"cobi_pyxtal_02454","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_147_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg147_trial000_1928949f94.cif"
"cobi_pyxtal_02455","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_182_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg182_trial000_dd253e50ec.cif"
"cobi_pyxtal_02456","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_185_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg185_trial000_8f3ee8857b.cif"
"cobi_pyxtal_02457","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_183_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg183_trial000_caa22061b0.cif"
"cobi_pyxtal_02458","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_188_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg188_trial000_2659bfcccc.cif"
"cobi_pyxtal_02459","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_177_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg177_trial000_e64c38fa32.cif"
"cobi_pyxtal_02460","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_193_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg193_trial000_c378f6c1b9.cif"
"cobi_pyxtal_02461","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_194_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg194_trial000_cf790e3ecf.cif"
"cobi_pyxtal_02462","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_200_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg200_trial000_0b21a34605.cif"
"cobi_pyxtal_02463","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_204_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg204_trial000_cd8024b91d.cif"
"cobi_pyxtal_02464","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_197_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg197_trial000_e9d12eebe4.cif"
"cobi_pyxtal_02465","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_187_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg187_trial000_bef2dea74b.cif"
"cobi_pyxtal_02466","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_208_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg208_trial000_7f18ff6646.cif"
"cobi_pyxtal_02467","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_211_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg211_trial000_881f93f462.cif"
"cobi_pyxtal_02468","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_218_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg218_trial000_bb3dae89d4.cif"
"cobi_pyxtal_02469","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_217_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg217_trial000_4af47e6187.cif"
"cobi_pyxtal_02470","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_222_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg222_trial000_f173a8cd7d.cif"
"cobi_pyxtal_02471","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_223_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg223_trial000_d22f631257.cif"
"cobi_pyxtal_02472","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_224_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg224_trial000_9cfe01af54.cif"
"cobi_pyxtal_02473","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_229_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg229_trial000_1b07dbcf43.cif"
"cobi_pyxtal_02474","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_207_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg207_trial000_ae80e40c5e.cif"
"cobi_pyxtal_02475","Co-Bi","Co9Bi12","Co-Bi","Co3Bi4","","pyxtal_random_sg_3_z_3","21","data/candidates/Co-Bi/Co9_Bi12_m3_n4_z3_sg003_trial000_349a9d0179.cif"
"cobi_pyxtal_02476","Co-Bi","Co9Bi12","Co-Bi","Co3Bi4","","pyxtal_random_sg_10_z_3","21","data/candidates/Co-Bi/Co9_Bi12_m3_n4_z3_sg010_trial000_f7db4fa17f.cif"
"cobi_pyxtal_02477","Co-Bi","Co9Bi12","Co-Bi","Co3Bi4","","pyxtal_random_sg_16_z_3","21","data/candidates/Co-Bi/Co9_Bi12_m3_n4_z3_sg016_trial000_3f8a0b93fc.cif"
"cobi_pyxtal_02478","Co-Bi","Co9Bi12","Co-Bi","Co3Bi4","","pyxtal_random_sg_47_z_3","21","data/candidates/Co-Bi/Co9_Bi12_m3_n4_z3_sg047_trial000_c61d209c7c.cif"
"cobi_pyxtal_02479","Co-Bi","Co9Bi12","Co-Bi","Co3Bi4","","pyxtal_random_sg_75_z_3","21","data/candidates/Co-Bi/Co9_Bi12_m3_n4_z3_sg075_trial000_2c420fbb05.cif"
"cobi_pyxtal_02480","Co-Bi","Co9Bi12","Co-Bi","Co3Bi4","","pyxtal_random_sg_83_z_3","21","data/candidates/Co-Bi/Co9_Bi12_m3_n4_z3_sg083_trial000_5db7ddf7b3.cif"
"cobi_pyxtal_02481","Co-Bi","Co9Bi12","Co-Bi","Co3Bi4","","pyxtal_random_sg_89_z_3","21","data/candidates/Co-Bi/Co9_Bi12_m3_n4_z3_sg089_trial000_37f261cfea.cif"
"cobi_pyxtal_02482","Co-Bi","Co9Bi12","Co-Bi","Co3Bi4","","pyxtal_random_sg_145_z_3","21","data/candidates/Co-Bi/Co9_Bi12_m3_n4_z3_sg145_trial000_54116564e3.cif"
"cobi_pyxtal_02483","Co-Bi","Co9Bi12","Co-Bi","Co3Bi4","","pyxtal_random_sg_123_z_3","21","data/candidates/Co-Bi/Co9_Bi12_m3_n4_z3_sg123_trial000_e3dff827cc.cif"
"cobi_pyxtal_02484","Co-Bi","Co9Bi12","Co-Bi","Co3Bi4","","pyxtal_random_sg_115_z_3","21","data/candidates/Co-Bi/Co9_Bi12_m3_n4_z3_sg115_trial000_d976d91032.cif"
"cobi_pyxtal_02485","Co-Bi","Co9Bi12","Co-Bi","Co3Bi4","","pyxtal_random_sg_148_z_3","21","data/candidates/Co-Bi/Co9_Bi12_m3_n4_z3_sg148_trial000_e89402daac.cif"
"cobi_pyxtal_02486","Co-Bi","Co9Bi12","Co-Bi","Co3Bi4","","pyxtal_random_sg_147_z_3","21","data/candidates/Co-Bi/Co9_Bi12_m3_n4_z3_sg147_trial000_aa8371c757.cif"
"cobi_pyxtal_02487","Co-Bi","Co9Bi12","Co-Bi","Co3Bi4","","pyxtal_random_sg_151_z_3","21","data/candidates/Co-Bi/Co9_Bi12_m3_n4_z3_sg151_trial000_ba989dfe82.cif"
"cobi_pyxtal_02488","Co-Bi","Co9Bi12","Co-Bi","Co3Bi4","","pyxtal_random_sg_152_z_3","21","data/candidates/Co-Bi/Co9_Bi12_m3_n4_z3_sg152_trial000_e3beadb008.cif"
"cobi_pyxtal_02489","Co-Bi","Co9Bi12","Co-Bi","Co3Bi4","","pyxtal_random_sg_154_z_3","21","data/candidates/Co-Bi/Co9_Bi12_m3_n4_z3_sg154_trial000_6bdf6f3ed5.cif"
"cobi_pyxtal_02490","Co-Bi","Co9Bi12","Co-Bi","Co3Bi4","","pyxtal_random_sg_157_z_3","21","data/candidates/Co-Bi/Co9_Bi12_m3_n4_z3_sg157_trial000_30cca12de3.cif"
"cobi_pyxtal_02491","Co-Bi","Co9Bi12","Co-Bi","Co3Bi4","","pyxtal_random_sg_160_z_3","21","data/candidates/Co-Bi/Co9_Bi12_m3_n4_z3_sg160_trial000_af3df66415.cif"
"cobi_pyxtal_02492","Co-Bi","Co9Bi12","Co-Bi","Co3Bi4","","pyxtal_random_sg_146_z_3","21","data/candidates/Co-Bi/Co9_Bi12_m3_n4_z3_sg146_trial000_24f54b45f8.cif"
"cobi_pyxtal_02493","Co-Bi","Co9Bi12","Co-Bi","Co3Bi4","","pyxtal_random_sg_162_z_3","21","data/candidates/Co-Bi/Co9_Bi12_m3_n4_z3_sg162_trial000_ab2e5435a4.cif"
"cobi_pyxtal_02494","Co-Bi","Co9Bi12","Co-Bi","Co3Bi4","","pyxtal_random_sg_172_z_3","21","data/candidates/Co-Bi/Co9_Bi12_m3_n4_z3_sg172_trial000_bb7e1a54bd.cif"
"cobi_pyxtal_02495","Co-Bi","Co9Bi12","Co-Bi","Co3Bi4","","pyxtal_random_sg_171_z_3","21","data/candidates/Co-Bi/Co9_Bi12_m3_n4_z3_sg171_trial000_e2a4fa314f.cif"
"cobi_pyxtal_02496","Co-Bi","Co9Bi12","Co-Bi","Co3Bi4","","pyxtal_random_sg_166_z_3","21","data/candidates/Co-Bi/Co9_Bi12_m3_n4_z3_sg166_trial000_48e2122bc0.cif"
"cobi_pyxtal_02497","Co-Bi","Co9Bi12","Co-Bi","Co3Bi4","","pyxtal_random_sg_164_z_3","21","data/candidates/Co-Bi/Co9_Bi12_m3_n4_z3_sg164_trial000_22aac0dfaa.cif"
"cobi_pyxtal_02498","Co-Bi","Co9Bi12","Co-Bi","Co3Bi4","","pyxtal_random_sg_181_z_3","21","data/candidates/Co-Bi/Co9_Bi12_m3_n4_z3_sg181_trial000_9e26746958.cif"
"cobi_pyxtal_02499","Co-Bi","Co9Bi12","Co-Bi","Co3Bi4","","pyxtal_random_sg_177_z_3","21","data/candidates/Co-Bi/Co9_Bi12_m3_n4_z3_sg177_trial000_062a6de1d9.cif"
"cobi_pyxtal_02500","Co-Bi","Co9Bi12","Co-Bi","Co3Bi4","","pyxtal_random_sg_180_z_3","21","data/candidates/Co-Bi/Co9_Bi12_m3_n4_z3_sg180_trial000_049bef1774.cif"
"cobi_pyxtal_02501","Co-Bi","Co9Bi12","Co-Bi","Co3Bi4","","pyxtal_random_sg_149_z_3","21","data/candidates/Co-Bi/Co9_Bi12_m3_n4_z3_sg149_trial000_a85c3b5bf6.cif"
"cobi_pyxtal_02502","Co-Bi","Co6Bi8","Co-Bi","Co3Bi4","","pyxtal_random_sg_192_z_2","14","data/candidates/Co-Bi/Co6_Bi8_m3_n4_z2_sg192_trial000_2bbf26ad4c.cif"
"cobi_pyxtal_02503","Co-Bi","Co9Bi12","Co-Bi","Co3Bi4","","pyxtal_random_sg_200_z_3","21","data/candidates/Co-Bi/Co9_Bi12_m3_n4_z3_sg200_trial000_41d29da6b4.cif"
"cobi_pyxtal_02504","Co-Bi","Co9Bi12","Co-Bi","Co3Bi4","","pyxtal_random_sg_189_z_3","21","data/candidates/Co-Bi/Co9_Bi12_m3_n4_z3_sg189_trial000_a36856e649.cif"
"cobi_pyxtal_02505","Co-Bi","Co9Bi12","Co-Bi","Co3Bi4","","pyxtal_random_sg_215_z_3","21","data/candidates/Co-Bi/Co9_Bi12_m3_n4_z3_sg215_trial000_111ac61d18.cif"
"cobi_pyxtal_02506","Co-Bi","Co12Bi16","Co-Bi","Co3Bi4","","pyxtal_random_sg_15_z_4","28","data/candidates/Co-Bi/Co12_Bi16_m3_n4_z4_sg015_trial000_e08069db2c.cif"
"cobi_pyxtal_02507","Co-Bi","Co12Bi16","Co-Bi","Co3Bi4","","pyxtal_random_sg_19_z_4","28","data/candidates/Co-Bi/Co12_Bi16_m3_n4_z4_sg019_trial000_37f862fe31.cif"
"cobi_pyxtal_02508","Co-Bi","Co12Bi16","Co-Bi","Co3Bi4","","pyxtal_random_sg_22_z_4","28","data/candidates/Co-Bi/Co12_Bi16_m3_n4_z4_sg022_trial000_efb2a882e8.cif"
"cobi_pyxtal_02509","Co-Bi","Co12Bi16","Co-Bi","Co3Bi4","","pyxtal_random_sg_23_z_4","28","data/candidates/Co-Bi/Co12_Bi16_m3_n4_z4_sg023_trial000_1129c4f0ff.cif"
"cobi_pyxtal_02510","Co-Bi","Co12Bi16","Co-Bi","Co3Bi4","","pyxtal_random_sg_29_z_4","28","data/candidates/Co-Bi/Co12_Bi16_m3_n4_z4_sg029_trial000_0d7ed792be.cif"
"cobi_pyxtal_02511","Co-Bi","Co12Bi16","Co-Bi","Co3Bi4","","pyxtal_random_sg_33_z_4","28","data/candidates/Co-Bi/Co12_Bi16_m3_n4_z4_sg033_trial000_7f9226ba67.cif"
"cobi_pyxtal_02512","Co-Bi","Co12Bi16","Co-Bi","Co3Bi4","","pyxtal_random_sg_31_z_4","28","data/candidates/Co-Bi/Co12_Bi16_m3_n4_z4_sg031_trial000_6da99d7acf.cif"
"cobi_pyxtal_02513","Co-Bi","Co12Bi16","Co-Bi","Co3Bi4","","pyxtal_random_sg_36_z_4","28","data/candidates/Co-Bi/Co12_Bi16_m3_n4_z4_sg036_trial000_b2b596ef3e.cif"
"cobi_pyxtal_02514","Co-Bi","Co12Bi16","Co-Bi","Co3Bi4","","pyxtal_random_sg_35_z_4","28","data/candidates/Co-Bi/Co12_Bi16_m3_n4_z4_sg035_trial000_278cf0a79d.cif"
"cobi_pyxtal_02515","Co-Bi","Co12Bi16","Co-Bi","Co3Bi4","","pyxtal_random_sg_37_z_4","28","data/candidates/Co-Bi/Co12_Bi16_m3_n4_z4_sg037_trial000_c08ab4160d.cif"
"cobi_pyxtal_02516","Co-Bi","Co12Bi16","Co-Bi","Co3Bi4","","pyxtal_random_sg_38_z_4","28","data/candidates/Co-Bi/Co12_Bi16_m3_n4_z4_sg038_trial000_c188634008.cif"
"cobi_pyxtal_02517","Co-Bi","Co12Bi16","Co-Bi","Co3Bi4","","pyxtal_random_sg_40_z_4","28","data/candidates/Co-Bi/Co12_Bi16_m3_n4_z4_sg040_trial000_a0c8ea9922.cif"
"cobi_pyxtal_02518","Co-Bi","Co12Bi16","Co-Bi","Co3Bi4","","pyxtal_random_sg_30_z_4","28","data/candidates/Co-Bi/Co12_Bi16_m3_n4_z4_sg030_trial000_e8ee4348e9.cif"
"cobi_pyxtal_02519","Co-Bi","Co12Bi16","Co-Bi","Co3Bi4","","pyxtal_random_sg_41_z_4","28","data/candidates/Co-Bi/Co12_Bi16_m3_n4_z4_sg041_trial000_4dcb420227.cif"
"cobi_pyxtal_02520","Co-Bi","Co12Bi16","Co-Bi","Co3Bi4","","pyxtal_random_sg_44_z_4","28","data/candidates/Co-Bi/Co12_Bi16_m3_n4_z4_sg044_trial000_3832a93f33.cif"
"cobi_pyxtal_02521","Co-Bi","Co12Bi16","Co-Bi","Co3Bi4","","pyxtal_random_sg_51_z_4","28","data/candidates/Co-Bi/Co12_Bi16_m3_n4_z4_sg051_trial000_002feea0d9.cif"
"cobi_pyxtal_02522","Co-Bi","Co12Bi16","Co-Bi","Co3Bi4","","pyxtal_random_sg_53_z_4","28","data/candidates/Co-Bi/Co12_Bi16_m3_n4_z4_sg053_trial000_14f5c0af9a.cif"
"cobi_pyxtal_02523","Co-Bi","Co12Bi16","Co-Bi","Co3Bi4","","pyxtal_random_sg_62_z_4","28","data/candidates/Co-Bi/Co12_Bi16_m3_n4_z4_sg062_trial000_ebe4c4ade9.cif"
"cobi_pyxtal_02524","Co-Bi","Co12Bi16","Co-Bi","Co3Bi4","","pyxtal_random_sg_63_z_4","28","data/candidates/Co-Bi/Co12_Bi16_m3_n4_z4_sg063_trial000_80ed3b683f.cif"
"cobi_pyxtal_02525","Co-Bi","Co12Bi16","Co-Bi","Co3Bi4","","pyxtal_random_sg_61_z_4","28","data/candidates/Co-Bi/Co12_Bi16_m3_n4_z4_sg061_trial000_158813c4ae.cif"
"cobi_pyxtal_02526","Co-Bi","Co12Bi16","Co-Bi","Co3Bi4","","pyxtal_random_sg_74_z_4","28","data/candidates/Co-Bi/Co12_Bi16_m3_n4_z4_sg074_trial000_eb016290d9.cif"
"cobi_pyxtal_02527","Co-Bi","Co12Bi16","Co-Bi","Co3Bi4","","pyxtal_random_sg_65_z_4","28","data/candidates/Co-Bi/Co12_Bi16_m3_n4_z4_sg065_trial000_28e6f1768d.cif"
"cobi_pyxtal_02528","Co-Bi","Co12Bi16","Co-Bi","Co3Bi4","","pyxtal_random_sg_76_z_4","28","data/candidates/Co-Bi/Co12_Bi16_m3_n4_z4_sg076_trial000_4bd5f4d0de.cif"
"cobi_pyxtal_02529","Co-Bi","Co12Bi16","Co-Bi","Co3Bi4","","pyxtal_random_sg_79_z_4","28","data/candidates/Co-Bi/Co12_Bi16_m3_n4_z4_sg079_trial000_3bc8fbbd0e.cif"
"cobi_pyxtal_02530","Co-Bi","Co12Bi16","Co-Bi","Co3Bi4","","pyxtal_random_sg_78_z_4","28","data/candidates/Co-Bi/Co12_Bi16_m3_n4_z4_sg078_trial000_22d01b9a8e.cif"
"cobi_pyxtal_02531","Co-Bi","Co12Bi16","Co-Bi","Co3Bi4","","pyxtal_random_sg_80_z_4","28","data/candidates/Co-Bi/Co12_Bi16_m3_n4_z4_sg080_trial000_ceb68cf3cb.cif"
"cobi_pyxtal_02532","Co-Bi","Co12Bi16","Co-Bi","Co3Bi4","","pyxtal_random_sg_86_z_4","28","data/candidates/Co-Bi/Co12_Bi16_m3_n4_z4_sg086_trial000_ac00ca0d41.cif"
"cobi_pyxtal_02533","Co-Bi","Co12Bi16","Co-Bi","Co3Bi4","","pyxtal_random_sg_88_z_4","28","data/candidates/Co-Bi/Co12_Bi16_m3_n4_z4_sg088_trial000_02a7bcf586.cif"
"cobi_pyxtal_02534","Co-Bi","Co12Bi16","Co-Bi","Co3Bi4","","pyxtal_random_sg_87_z_4","28","data/candidates/Co-Bi/Co12_Bi16_m3_n4_z4_sg087_trial000_13831d7f8a.cif"
"cobi_pyxtal_02535","Co-Bi","Co12Bi16","Co-Bi","Co3Bi4","","pyxtal_random_sg_92_z_4","28","data/candidates/Co-Bi/Co12_Bi16_m3_n4_z4_sg092_trial000_efc07a3d95.cif"
"cobi_pyxtal_02536","Co-Bi","Co12Bi16","Co-Bi","Co3Bi4","","pyxtal_random_sg_89_z_4","28","data/candidates/Co-Bi/Co12_Bi16_m3_n4_z4_sg089_trial000_a839b18aa1.cif"
"cobi_pyxtal_02537","Co-Bi","Co12Bi16","Co-Bi","Co3Bi4","","pyxtal_random_sg_82_z_4","28","data/candidates/Co-Bi/Co12_Bi16_m3_n4_z4_sg082_trial000_9b843af911.cif"
"cobi_pyxtal_02538","Co-Bi","Co12Bi16","Co-Bi","Co3Bi4","","pyxtal_random_sg_84_z_4","28","data/candidates/Co-Bi/Co12_Bi16_m3_n4_z4_sg084_trial000_ae066a5c03.cif"
"cobi_pyxtal_02539","Co-Bi","Co12Bi16","Co-Bi","Co3Bi4","","pyxtal_random_sg_83_z_4","28","data/candidates/Co-Bi/Co12_Bi16_m3_n4_z4_sg083_trial000_25923b864f.cif"
"cobi_pyxtal_02540","Co-Bi","Co12Bi16","Co-Bi","Co3Bi4","","pyxtal_random_sg_97_z_4","28","data/candidates/Co-Bi/Co12_Bi16_m3_n4_z4_sg097_trial000_4c10dd2cff.cif"
"cobi_pyxtal_02541","Co-Bi","Co12Bi16","Co-Bi","Co3Bi4","","pyxtal_random_sg_98_z_4","28","data/candidates/Co-Bi/Co12_Bi16_m3_n4_z4_sg098_trial000_f385e98298.cif"
"cobi_pyxtal_02542","Co-Bi","Co12Bi16","Co-Bi","Co3Bi4","","pyxtal_random_sg_101_z_4","28","data/candidates/Co-Bi/Co12_Bi16_m3_n4_z4_sg101_trial000_28b3b5e7c1.cif"
