cif_filename,formula,m,n,z,space_group,trial,seed,n_Co,n_Bi,n_atoms,volume,density,packing_fraction,min_CoCo,min_BiBi,min_CoBi,fingerprint
Co12_Bi9_m4_n3_z3_sg016_trial000_f3544fdab1.cif,Co12Bi9,4,3,3,16,0,2370913038,12,9,21,1957.993228,2.194855,0.120461,2.446193,3.234095,2.790000,f3544fdab12cc65e8387a1e48c17de6669cdb124
Co8_Bi6_m4_n3_z2_sg229_trial000_959ff87157.cif,Co8Bi6,4,3,2,229,0,2889082377,8,6,14,267.491941,10.710632,0.587835,3.221615,3.221615,2.790000,959ff8715796c0c51bffe20bce6c85e2dab79ab5
Co12_Bi9_m4_n3_z3_sg025_trial000_7d0cd0e830.cif,Co12Bi9,4,3,3,25,0,2940444143,12,9,21,1254.680011,3.425185,0.187986,2.016700,2.547728,2.790000,7d0cd0e83092306a71d315f5e2cd3c2d0f7a2acb
Co12_Bi9_m4_n3_z3_sg089_trial000_b9cf5978d1.cif,Co12Bi9,4,3,3,89,0,4008911000,12,9,21,1812.758627,2.370703,0.130112,3.173000,2.875551,2.790000,b9cf5978d1f7c1470b954aefeb1b62ab467d2a81
Co12_Bi9_m4_n3_z3_sg075_trial000_046311ea72.cif,Co12Bi9,4,3,3,75,0,2822232860,12,9,21,1598.712384,2.688108,0.147532,2.622044,2.654100,2.790000,046311ea72f8855f0b331d18fd717593f756abed
Co12_Bi9_m4_n3_z3_sg111_trial000_1591c909d9.cif,Co12Bi9,4,3,3,111,0,2063014889,12,9,21,1313.153508,3.272665,0.179615,2.024433,2.588698,2.790000,1591c909d9436f5aa6d835d2f9def0355c15c1a7
Co12_Bi9_m4_n3_z3_sg083_trial000_e32d50bebb.cif,Co12Bi9,4,3,3,83,0,2183024958,12,9,21,1047.083402,4.104269,0.225256,2.354320,3.091543,2.790000,e32d50bebb149bb54d67652f07a52f2ea788ead9
Co12_Bi9_m4_n3_z3_sg115_trial000_02ce005a63.cif,Co12Bi9,4,3,3,115,0,3496109871,12,9,21,1809.107447,2.375487,0.130375,3.310487,2.775743,2.790000,02ce005a63f3c7f7be1da004d5414c93b7b855d3
Co12_Bi9_m4_n3_z3_sg146_trial000_7cc7f856f9.cif,Co12Bi9,4,3,3,146,0,3420693612,12,9,21,1625.421804,2.643936,0.145108,2.622580,3.262045,2.790000,7cc7f856f93b6c874298ece8de35c6fe6754db34
Co12_Bi9_m4_n3_z3_sg143_trial000_19717a9f06.cif,Co12Bi9,4,3,3,143,0,13895576,12,9,21,1139.903898,3.770065,0.206914,1.934024,2.617208,2.790000,19717a9f06e0005936dcfec6912c8638cfa436b3
Co12_Bi9_m4_n3_z3_sg151_trial000_e9ec087649.cif,Co12Bi9,4,3,3,151,0,1547765186,12,9,21,1314.841960,3.268462,0.179384,2.552354,3.798784,2.790000,e9ec087649a8b6838c062e009645ee7aaedf62ce
Co12_Bi9_m4_n3_z3_sg155_trial000_e496ff1cd8.cif,Co12Bi9,4,3,3,155,0,2845409301,12,9,21,691.879604,6.211357,0.340900,2.858006,2.830721,2.790000,e496ff1cd8b209a2174a83fd543a7dd8a9876f6f
Co12_Bi9_m4_n3_z3_sg147_trial000_3fd0f073e8.cif,Co12Bi9,4,3,3,147,0,3293195257,12,9,21,1599.215076,2.687263,0.147486,3.139746,2.845529,2.790000,3fd0f073e8dc0b570bd3219bfcf8abf492ca59b3
Co12_Bi9_m4_n3_z3_sg160_trial000_89b2543cb2.cif,Co12Bi9,4,3,3,160,0,3817767697,12,9,21,1204.788444,3.567026,0.195770,1.971742,4.472813,2.790000,89b2543cb23e784695e209af1519167ecdb29044
Co12_Bi9_m4_n3_z3_sg162_trial000_ecfdc06c2b.cif,Co12Bi9,4,3,3,162,0,98227818,12,9,21,760.232346,5.652892,0.310250,2.295130,3.135170,2.790000,ecfdc06c2b8181136af23b980af9f13130d12778
Co12_Bi9_m4_n3_z3_sg172_trial000_a47b93cd93.cif,Co12Bi9,4,3,3,172,0,422784694,12,9,21,848.292394,5.066073,0.278043,2.621776,3.162293,2.790000,a47b93cd93f9c45a46ab8f98592d15b19458ce3c
Co12_Bi9_m4_n3_z3_sg168_trial000_71b9bc68fa.cif,Co12Bi9,4,3,3,168,0,4047954246,12,9,21,1573.283580,2.731556,0.149917,2.663582,4.624285,2.790000,71b9bc68fa6302a510cab5f6286a4f203748bfe3
Co12_Bi9_m4_n3_z3_sg166_trial000_bffe9719fc.cif,Co12Bi9,4,3,3,166,0,2595727622,12,9,21,706.413787,6.083561,0.333886,3.612028,3.954927,2.790000,bffe9719fc489691f15a4b76830f44b847dd41c6
Co12_Bi9_m4_n3_z3_sg164_trial000_26d6957f5f.cif,Co12Bi9,4,3,3,164,0,4068010894,12,9,21,994.954528,4.319304,0.237058,2.181487,3.323260,2.790000,26d6957f5f45a5104b07acb3a1f20794cae86aaa
Co12_Bi9_m4_n3_z3_sg183_trial000_0b7922eac4.cif,Co12Bi9,4,3,3,183,0,3562259691,12,9,21,1311.771507,3.276113,0.179804,1.967205,3.463420,2.790000,0b7922eac47dc6af260c33b2174f51ded608f1ee
Co12_Bi9_m4_n3_z3_sg181_trial000_d1c05c72ec.cif,Co12Bi9,4,3,3,181,0,1736287912,12,9,21,769.993512,5.581231,0.306317,2.873538,3.239429,2.790000,d1c05c72ecc0e589022bbd85a231fe2b5209f024
Co12_Bi9_m4_n3_z3_sg195_trial000_4d5d56f6e9.cif,Co12Bi9,4,3,3,195,0,1699802163,12,9,21,693.996504,6.192411,0.339860,2.639834,2.555528,2.790000,4d5d56f6e924952a394c9d3bc27efbc35cc8c8c8
Co12_Bi9_m4_n3_z3_sg187_trial000_bc3979515b.cif,Co12Bi9,4,3,3,187,0,1101090842,12,9,21,1822.669843,2.357811,0.129405,1.918485,3.557542,2.790000,bc3979515b1b388092163a1412a99534a6585d78
Co12_Bi9_m4_n3_z3_sg215_trial000_f21e80b6e0.cif,Co12Bi9,4,3,3,215,0,3983755001,12,9,21,1422.069199,3.022013,0.165858,3.945656,2.541387,2.790000,f21e80b6e0b2a2d6f73dff1dbcd23bc4e7c6af4a
Co12_Bi9_m4_n3_z3_sg207_trial000_8588a1be03.cif,Co12Bi9,4,3,3,207,0,1042923259,12,9,21,1341.465629,3.203594,0.175824,2.229310,3.076726,2.790000,8588a1be03c12e0bc2997d9c4b3d0d3399122858
Co12_Bi9_m4_n3_z3_sg200_trial000_f480f75ab6.cif,Co12Bi9,4,3,3,200,0,3531296476,12,9,21,1092.631049,3.933177,0.215866,3.288398,3.789686,2.790000,f480f75ab6f14250f12bb33a51438472e31a5d6f
Co12_Bi9_m4_n3_z3_sg191_trial000_d3b13f6ea0.cif,Co12Bi9,4,3,3,191,0,1847452944,12,9,21,1805.203985,2.380624,0.130657,3.044259,4.337953,2.790000,d3b13f6ea06bb1e4c91151da28be5e8b2fe402ec
Co16_Bi12_m4_n3_z4_sg005_trial000_51e64c2aaf.cif,Co16Bi12,4,3,4,5,0,2367624294,16,12,28,2394.757852,2.392733,0.131321,2.418659,3.038280,2.790000,51e64c2aaf3b74c462f254278cd843352e0d9538
Co16_Bi12_m4_n3_z4_sg009_trial000_a4e478e01d.cif,Co16Bi12,4,3,4,9,0,3002273371,16,12,28,1590.050255,3.603669,0.197781,1.994102,3.585239,2.790000,a4e478e01d979e7b6fdc7abdb31b786cad0cdc62
Co16_Bi12_m4_n3_z4_sg013_trial000_0cd5cabfaa.cif,Co16Bi12,4,3,4,13,0,3991882931,16,12,28,2270.163828,2.524054,0.138529,2.053295,3.127129,2.790000,0cd5cabfaab262fd17eebf297b20daf8f8556b63
Co16_Bi12_m4_n3_z4_sg010_trial000_096c2495dc.cif,Co16Bi12,4,3,4,10,0,3202708512,16,12,28,1314.004088,4.360729,0.239331,1.958089,2.571351,2.790000,096c2495dcd9cd657e31c671bc67ae2f9e7c4011
Co16_Bi12_m4_n3_z4_sg007_trial000_b3e645f9ee.cif,Co16Bi12,4,3,4,7,0,3745460802,16,12,28,1682.686350,3.405278,0.186893,1.922115,2.605443,2.790000,b3e645f9ee3b510a02c00a3b30cde4e1cc2180c5
Co16_Bi12_m4_n3_z4_sg019_trial000_50340ef00c.cif,Co16Bi12,4,3,4,19,0,2835340537,16,12,28,1125.564886,5.090791,0.279400,2.581634,2.463392,2.790000,50340ef00ce5e450c23bf7fbb7a5a104f2349308
Co16_Bi12_m4_n3_z4_sg022_trial000_b5bd2aebaa.cif,Co16Bi12,4,3,4,22,0,2788381822,16,12,28,2328.187741,2.461148,0.135076,2.896616,4.681598,2.790000,b5bd2aebaab6a407467a093a8b262af8be14628c
Co16_Bi12_m4_n3_z4_sg023_trial000_1a4ac8b422.cif,Co16Bi12,4,3,4,23,0,1469735371,16,12,28,1978.310916,2.896418,0.158965,3.794595,2.306491,2.790000,1a4ac8b422a71cd445aa41bdb6565f5d4d85ce2a
Co16_Bi12_m4_n3_z4_sg024_trial000_aba3b76498.cif,Co16Bi12,4,3,4,24,0,4180874454,16,12,28,2007.674834,2.854055,0.156640,2.052841,3.394519,2.790000,aba3b7649822e05d3b9a6742df3ceef883184d21
Co16_Bi12_m4_n3_z4_sg026_trial000_b33e755eca.cif,Co16Bi12,4,3,4,26,0,512917862,16,12,28,1614.076433,3.550027,0.194837,1.923118,2.620594,2.790000,b33e755eca572fa3650f796f35bb6ef145e6161d
Co16_Bi12_m4_n3_z4_sg025_trial000_9e7c275965.cif,Co16Bi12,4,3,4,25,0,3039391019,16,12,28,2263.723662,2.531234,0.138923,2.142496,2.738550,2.790000,9e7c2759653535ef2d969dfed5c7cedc922d0215
Co16_Bi12_m4_n3_z4_sg021_trial000_b2fd22492b.cif,Co16Bi12,4,3,4,21,0,1634751429,16,12,28,1242.456109,4.611845,0.253114,2.669648,2.442768,2.790000,b2fd22492b7bf8209da1b7669173fc38c7a47c75
Co16_Bi12_m4_n3_z4_sg029_trial000_202b49a8f6.cif,Co16Bi12,4,3,4,29,0,2411761662,16,12,28,2267.520384,2.526996,0.138690,1.888531,3.462906,2.790000,202b49a8f6313abe5387c650c34a17b035c84a69
Co16_Bi12_m4_n3_z4_sg030_trial000_45e12afdca.cif,Co16Bi12,4,3,4,30,0,855575048,16,12,28,2249.393536,2.547360,0.139808,2.859519,4.326842,2.790000,45e12afdcac7139542c8c07de2c1ec3698d0b231
Co16_Bi12_m4_n3_z4_sg033_trial000_0529e163b4.cif,Co16Bi12,4,3,4,33,0,14587471,16,12,28,1808.228575,3.168856,0.173917,3.319706,3.287610,2.790000,0529e163b445a1ac3c7bbc3801f580319ac224b8
Co16_Bi12_m4_n3_z4_sg034_trial000_d062af952c.cif,Co16Bi12,4,3,4,34,0,1226145854,16,12,28,1907.539619,3.003878,0.164863,2.566332,3.360268,2.790000,d062af952c1a0d83c8e08da201a9213e82f3d3e3
Co16_Bi12_m4_n3_z4_sg035_trial000_c02580adbf.cif,Co16Bi12,4,3,4,35,0,2432523288,16,12,28,2574.771348,2.225446,0.122140,2.034449,2.331124,2.790000,c02580adbf84a944b714cea7fba2c6887f2aa091
Co16_Bi12_m4_n3_z4_sg036_trial000_3d06bb342b.cif,Co16Bi12,4,3,4,36,0,1780771454,16,12,28,2427.211492,2.360740,0.129565,2.776695,3.198958,2.790000,3d06bb342befaee4376b9baef80bdbd1fd5d4034
Co16_Bi12_m4_n3_z4_sg037_trial000_1afef616f0.cif,Co16Bi12,4,3,4,37,0,2022369600,16,12,28,1831.938179,3.127843,0.171667,2.228510,4.251548,2.790000,1afef616f0c93844f0cee1a9ec9d9d1647f5c20b
Co16_Bi12_m4_n3_z4_sg039_trial000_3cf620fcb8.cif,Co16Bi12,4,3,4,39,0,871939374,16,12,28,1635.812533,3.502856,0.192249,3.221612,3.072326,2.790000,3cf620fcb8c380a937194e433c599ba587ad8713
Co16_Bi12_m4_n3_z4_sg042_trial000_2bc47fdc82.cif,Co16Bi12,4,3,4,42,0,1264051567,16,12,28,1842.235064,3.110361,0.170707,3.415373,4.525536,2.790000,2bc47fdc824821320ddb7cde02902f82845ec90c
Co16_Bi12_m4_n3_z4_sg044_trial000_e8664ab0fb.cif,Co16Bi12,4,3,4,44,0,979323128,16,12,28,1436.642514,3.988477,0.218901,2.323761,3.237275,2.790000,e8664ab0fb77be361f7c9c6032966667d270aff9
Co16_Bi12_m4_n3_z4_sg048_trial000_f759520230.cif,Co16Bi12,4,3,4,48,0,3275646269,16,12,28,2212.233181,2.590150,0.142156,3.063157,3.106032,2.790000,f759520230d21525e4a64a490fde9ef80b2c6d66
Co16_Bi12_m4_n3_z4_sg052_trial000_932be7acdd.cif,Co16Bi12,4,3,4,52,0,3308651369,16,12,28,2067.536502,2.771422,0.152105,3.293736,2.444913,2.790000,932be7acdd6595c0623997aec1d18f758d04d4b6
Co16_Bi12_m4_n3_z4_sg050_trial000_f76d2de3da.cif,Co16Bi12,4,3,4,50,0,3105349919,16,12,28,2244.724316,2.552659,0.140098,4.169443,3.013409,2.790000,f76d2de3da0e7ef7ecda9efd072cc75317e1bd9d
Co16_Bi12_m4_n3_z4_sg061_trial000_e700ebb9f2.cif,Co16Bi12,4,3,4,61,0,139958917,16,12,28,2001.910315,2.862274,0.157091,2.109238,3.883912,2.790000,e700ebb9f2773328bfd3ee1048810372290f57ba
Co16_Bi12_m4_n3_z4_sg063_trial000_6c8661b8b3.cif,Co16Bi12,4,3,4,63,0,1261761543,16,12,28,1405.237028,4.077615,0.223793,1.973589,3.536508,2.790000,6c8661b8b3dad73e739b67a7a124420661aadb57
Co16_Bi12_m4_n3_z4_sg055_trial000_0ca1749e82.cif,Co16Bi12,4,3,4,55,0,3747413697,16,12,28,2125.839549,2.695413,0.147933,2.340002,3.673915,2.790000,0ca1749e82bd80f21ce4a70dd4e24d5b18a5e1c9
Co16_Bi12_m4_n3_z4_sg053_trial000_7322bf1b01.cif,Co16Bi12,4,3,4,53,0,541649131,16,12,28,2293.771026,2.498076,0.137103,3.670895,3.982567,2.790000,7322bf1b0100edfd12beb6f4fe0ffd73b2dd3b2d
Co16_Bi12_m4_n3_z4_sg067_trial000_812c8ffef1.cif,Co16Bi12,4,3,4,67,0,4283952209,16,12,28,2407.949869,2.379624,0.130602,2.460953,5.482645,2.790000,812c8ffef1a07e72b6ffd5c4970faed19322edd7
Co16_Bi12_m4_n3_z4_sg064_trial000_8354d46bca.cif,Co16Bi12,4,3,4,64,0,1760293216,16,12,28,720.313926,7.954886,0.436591,2.317635,3.339046,2.790000,8354d46bca90cc33e778d0c3ab50a65a2a4d8d8b
Co16_Bi12_m4_n3_z4_sg072_trial000_6e26b7bbe4.cif,Co16Bi12,4,3,4,72,0,2641741965,16,12,28,2503.465276,2.288834,0.125619,3.702839,4.374861,2.790000,6e26b7bbe45b9c24ee07d50da14af365d059144c
Co16_Bi12_m4_n3_z4_sg066_trial000_6ccfa8238b.cif,Co16Bi12,4,3,4,66,0,958251528,16,12,28,1626.517057,3.522874,0.193347,2.965928,3.909908,2.790000,6ccfa8238b28345be3e8cfbe73e3246a609ffe33
Co16_Bi12_m4_n3_z4_sg074_trial000_a2cf92a1eb.cif,Co16Bi12,4,3,4,74,0,1578575319,16,12,28,2057.941645,2.784343,0.152814,3.182473,2.583311,2.790000,a2cf92a1eb816b85052fc0d37d866d200bd8f0a1
Co16_Bi12_m4_n3_z4_sg068_trial000_19cf385c6f.cif,Co16Bi12,4,3,4,68,0,2225593088,16,12,28,739.323156,7.750353,0.425365,2.359260,2.892732,2.790000,19cf385c6f749453a9a56e02666d8acb7848322a
Co16_Bi12_m4_n3_z4_sg077_trial000_bc1813208c.cif,Co16Bi12,4,3,4,77,0,1438699729,16,12,28,2361.463097,2.426468,0.133173,1.992886,2.406571,2.790000,bc1813208cd58072380ba2821570640cfde93ed7
Co16_Bi12_m4_n3_z4_sg078_trial000_1e054758f0.cif,Co16Bi12,4,3,4,78,0,1748954439,16,12,28,2065.258016,2.774479,0.152273,2.065862,3.255951,2.790000,1e054758f0ff9f897861e5fa2343240b0ad1457d
Co16_Bi12_m4_n3_z4_sg080_trial000_822ee82c5c.cif,Co16Bi12,4,3,4,80,0,1342017214,16,12,28,1152.330199,4.972546,0.272910,1.964090,2.764886,2.790000,822ee82c5c903d40f8df3dd96e6b5cdf81cac53b
Co16_Bi12_m4_n3_z4_sg088_trial000_2de723aaf7.cif,Co16Bi12,4,3,4,88,0,3156340461,16,12,28,1718.234511,3.334827,0.183027,2.628831,3.415538,2.790000,2de723aaf728b0f947a17f6ebc009f1300dea655
Co16_Bi12_m4_n3_z4_sg086_trial000_11cc976fbd.cif,Co16Bi12,4,3,4,86,0,1039893076,16,12,28,2016.254062,2.841911,0.155974,3.710531,3.829374,2.790000,11cc976fbdae5be52f93722905acb3a54620388d
Co16_Bi12_m4_n3_z4_sg091_trial000_3c9dab2ab3.cif,Co16Bi12,4,3,4,91,0,1631061731,16,12,28,2409.436547,2.378156,0.130521,2.480507,3.874365,2.790000,3c9dab2ab36e0d1a3b7c32264a41a848beacf136
Co16_Bi12_m4_n3_z4_sg098_trial000_03858e9935.cif,Co16Bi12,4,3,4,98,0,2869800261,16,12,28,2208.313018,2.594748,0.142408,3.643393,4.100272,2.790000,03858e99355c431e5ac1d7e4298628af99adef5c
Co16_Bi12_m4_n3_z4_sg095_trial000_b424db8a67.cif,Co16Bi12,4,3,4,95,0,2840706018,16,12,28,2333.774863,2.455256,0.134753,3.110575,3.093684,2.790000,b424db8a674a6b24e08189aba7e0fed4c4a6aaee
Co16_Bi12_m4_n3_z4_sg096_trial000_2350bebaed.cif,Co16Bi12,4,3,4,96,0,577847924,16,12,28,2178.001438,2.630859,0.144390,2.452569,2.681522,2.790000,2350bebaedd82ed4030eb883e9087f67cf820ffc
Co16_Bi12_m4_n3_z4_sg103_trial000_a6118ff125.cif,Co16Bi12,4,3,4,103,0,627012353,16,12,28,1605.242592,3.569564,0.195910,2.598130,2.436287,2.790000,a6118ff12591a18e56c6980d6c3952bbf109fdba
Co16_Bi12_m4_n3_z4_sg099_trial000_61a325281b.cif,Co16Bi12,4,3,4,99,0,1485877126,16,12,28,2260.375326,2.534984,0.139128,2.426357,3.814230,2.790000,61a325281b1fd7088598930e722f6b973206964e
Co16_Bi12_m4_n3_z4_sg106_trial000_9ac8edcbe7.cif,Co16Bi12,4,3,4,106,0,2600670243,16,12,28,1574.483758,3.639298,0.199737,2.638381,2.588881,2.790000,9ac8edcbe74cbfb04ab4b789ac11f4ec7290507e
Co16_Bi12_m4_n3_z4_sg102_trial000_32c6a6697d.cif,Co16Bi12,4,3,4,102,0,3354316378,16,12,28,1681.362403,3.407960,0.187040,3.274938,2.962202,2.790000,32c6a6697d91bee24d261a1b10a450e437c31c5c
Co16_Bi12_m4_n3_z4_sg115_trial000_e1b1c284c4.cif,Co16Bi12,4,3,4,115,0,2272345571,16,12,28,1569.061380,3.651875,0.200427,2.272519,2.338997,2.790000,e1b1c284c409c759e43229291d9c2a597d85b113
Co16_Bi12_m4_n3_z4_sg112_trial000_d0178cc123.cif,Co16Bi12,4,3,4,112,0,3346602861,16,12,28,1730.468313,3.311251,0.181733,2.137692,2.369906,2.790000,d0178cc123f35e95f1070468fa6a2fc630724e8a
Co16_Bi12_m4_n3_z4_sg113_trial000_4a8ea4170c.cif,Co16Bi12,4,3,4,113,0,945155506,16,12,28,1542.653783,3.714388,0.203858,1.881427,2.882960,2.790000,4a8ea4170c83ac96bed2c5624641acc17490c6e0
Co16_Bi12_m4_n3_z4_sg107_trial000_d24394b182.cif,Co16Bi12,4,3,4,107,0,657615198,16,12,28,2095.833901,2.734003,0.150051,3.527239,2.366542,2.790000,d24394b182f12e955fdf3526ec5d4f57958dd6c4
Co16_Bi12_m4_n3_z4_sg116_trial000_366747b493.cif,Co16Bi12,4,3,4,116,0,4002420633,16,12,28,1065.673298,5.376897,0.295102,2.929479,2.493684,2.790000,366747b49355bc2762a2a7c92fd9cb6a49ce49cd
Co16_Bi12_m4_n3_z4_sg118_trial000_96ec256c5e.cif,Co16Bi12,4,3,4,118,0,2394857949,16,12,28,2276.477846,2.517053,0.138144,2.943930,3.932416,2.790000,96ec256c5ef1ee7ee4ddf59fca96c728cfa54966
Co16_Bi12_m4_n3_z4_sg122_trial000_c3fbfa771e.cif,Co16Bi12,4,3,4,122,0,3171968310,16,12,28,1696.902818,3.376749,0.185327,3.669876,4.319523,2.790000,c3fbfa771e1e16cd7a2806955f0546a75596a6d7
Co16_Bi12_m4_n3_z4_sg119_trial000_727445aa94.cif,Co16Bi12,4,3,4,119,0,2297896102,16,12,28,1350.749079,4.242102,0.232821,1.883808,3.297111,2.790000,727445aa946dbd0cd28fcebde2c562f5d65669c2
Co16_Bi12_m4_n3_z4_sg125_trial000_d0b9801678.cif,Co16Bi12,4,3,4,125,0,3943945961,16,12,28,2590.038330,2.212328,0.121420,3.978167,5.465690,2.790000,d0b980167825ef720d77571846849ba1fed35679
Co16_Bi12_m4_n3_z4_sg133_trial000_9a580ad522.cif,Co16Bi12,4,3,4,133,0,1337433983,16,12,28,2131.087244,2.688776,0.147569,2.703413,3.644840,2.790000,9a580ad522be9bdfd3ab64aa7505d3480ebc935e
Co16_Bi12_m4_n3_z4_sg127_trial000_8cfbc045be.cif,Co16Bi12,4,3,4,127,0,2589333013,16,12,28,1285.242079,4.458316,0.244687,2.744003,2.964328,2.790000,8cfbc045be88ab15b5eab90e1621f4328a1793f4
Co16_Bi12_m4_n3_z4_sg131_trial000_7d7b6d5d10.cif,Co16Bi12,4,3,4,131,0,693471341,16,12,28,2474.709244,2.315430,0.127079,2.800170,2.770564,2.790000,7d7b6d5d1052a095febd853516c4d055c3d3be71
Co16_Bi12_m4_n3_z4_sg138_trial000_d7172749c1.cif,Co16Bi12,4,3,4,138,0,3085768538,16,12,28,1282.815788,4.466748,0.245150,2.453677,3.809024,2.790000,d7172749c1b48e97a6bf73dc15c28570cd280307
Co16_Bi12_m4_n3_z4_sg140_trial000_9efc51b725.cif,Co16Bi12,4,3,4,140,0,3760761483,16,12,28,2423.526075,2.364330,0.129762,2.790000,4.162976,2.790000,9efc51b725c1182275c9b7a94117133bf53f2f0b
Co16_Bi12_m4_n3_z4_sg137_trial000_4c33563416.cif,Co16Bi12,4,3,4,137,0,1323935085,16,12,28,2474.634410,2.315500,0.127082,3.983762,3.755107,2.790000,4c335634168903e58d2651041e21ca1d8d136512
Co16_Bi12_m4_n3_z4_sg147_trial000_e92e027ca3.cif,Co16Bi12,4,3,4,147,0,1103394869,16,12,28,1167.117223,4.909546,0.269452,2.374451,3.069293,2.790000,e92e027ca317a7eee0a108ac661f9d13d2986d88
Co16_Bi12_m4_n3_z4_sg149_trial000_c125208362.cif,Co16Bi12,4,3,4,149,0,1237676131,16,12,28,1634.799102,3.505027,0.192368,3.276813,2.525597,2.790000,c12520836238e542bf6c911c26ffba92412b0f00
Co16_Bi12_m4_n3_z4_sg174_trial000_4e31bee12e.cif,Co16Bi12,4,3,4,174,0,106502979,16,12,28,1473.860101,3.887761,0.213373,2.006174,2.624608,2.790000,4e31bee12e381c40f4d5f0551e39c3eccd401dec
Co16_Bi12_m4_n3_z4_sg177_trial000_a3665c83b3.cif,Co16Bi12,4,3,4,177,0,2173438083,16,12,28,847.627859,6.760060,0.371015,1.863694,2.897623,2.790000,a3665c83b39833a94835b71906af1408e54e6618
Co16_Bi12_m4_n3_z4_sg176_trial000_7d90a33d22.cif,Co16Bi12,4,3,4,176,0,841180772,16,12,28,1930.313760,2.968437,0.162918,3.704296,3.279894,2.790000,7d90a33d2276892016e4d57b0f0e36d46b27e8cc
Co16_Bi12_m4_n3_z4_sg175_trial000_e2ba00a655.cif,Co16Bi12,4,3,4,175,0,1189452772,16,12,28,816.222807,7.020161,0.385290,2.454570,2.495045,2.790000,e2ba00a6551885ae596f87c5000c9ff0502ecefb
Co16_Bi12_m4_n3_z4_sg162_trial000_2950a0bcb4.cif,Co16Bi12,4,3,4,162,0,127110059,16,12,28,1204.711141,4.756340,0.261044,2.383126,3.526403,2.790000,2950a0bcb49c95fb3db9e546f894398130f5ee7b
Co16_Bi12_m4_n3_z4_sg194_trial000_7ce349efe7.cif,Co16Bi12,4,3,4,194,0,4061018981,16,12,28,1395.259322,4.106774,0.225394,2.694493,2.790000,2.790000,7ce349efe76adc5d5f57a8e99ebfba267a4bcb0e
Co16_Bi12_m4_n3_z4_sg191_trial000_ea77c9e9a0.cif,Co16Bi12,4,3,4,191,0,466172649,16,12,28,2434.252062,2.353912,0.129191,2.046615,2.396101,2.790000,ea77c9e9a09da3532b2786c93f2f6ac9bb794695
Co16_Bi12_m4_n3_z4_sg200_trial000_c62a3fb892.cif,Co16Bi12,4,3,4,200,0,2299045257,16,12,28,1277.647054,4.484819,0.246142,2.812529,3.514386,2.790000,c62a3fb89204ae96d4b15d582ff4e9b0894d5a56
Co16_Bi12_m4_n3_z4_sg204_trial000_17a3701773.cif,Co16Bi12,4,3,4,204,0,4146667907,16,12,28,1567.175947,3.656268,0.200668,3.490834,4.307490,2.790000,17a37017730507d3e7bff63248c42f3c81c3785a
Co16_Bi12_m4_n3_z4_sg199_trial000_912323263b.cif,Co16Bi12,4,3,4,199,0,736546585,16,12,28,1445.636955,3.963661,0.217539,4.500988,4.757039,2.790000,912323263babc12f68ebaeae1713d0c1e20ce7ba
Co16_Bi12_m4_n3_z4_sg197_trial000_fbc5cc3542.cif,Co16Bi12,4,3,4,197,0,4145632215,16,12,28,2458.499396,2.330696,0.127916,2.566685,5.580000,2.790000,fbc5cc3542daff55efa7891280f9414042531042
Co16_Bi12_m4_n3_z4_sg208_trial000_4003fb4739.cif,Co16Bi12,4,3,4,208,0,2820188307,16,12,28,1005.845789,5.696714,0.312655,2.313684,2.504862,2.790000,4003fb47398f9dbd534957c80c9d3d6272272d00
Co16_Bi12_m4_n3_z4_sg207_trial000_9b8a1f4e3a.cif,Co16Bi12,4,3,4,207,0,1950096723,16,12,28,939.110303,6.101536,0.334873,2.106385,3.553482,2.790000,9b8a1f4e3ab948caa147ad571e39d421db4e4348
Co16_Bi12_m4_n3_z4_sg214_trial000_284ca3dd9d.cif,Co16Bi12,4,3,4,214,0,4133509177,16,12,28,1486.449816,3.854833,0.211566,3.854291,3.494371,2.790000,284ca3dd9d4b3bdfd5e68f524af83089688af23b
Co16_Bi12_m4_n3_z4_sg212_trial000_1d4ab1cf8c.cif,Co16Bi12,4,3,4,212,0,3700108949,16,12,28,2088.858693,2.743132,0.150552,4.519510,4.382392,2.790000,1d4ab1cf8c8403c6465b183748ce233103bfde8d
Co16_Bi12_m4_n3_z4_sg211_trial000_3a851b2404.cif,Co16Bi12,4,3,4,211,0,2652971589,16,12,28,1417.053307,4.043613,0.221927,2.903689,3.003914,2.790000,3a851b240441f84eb92060482574545c4b6586bd
Co16_Bi12_m4_n3_z4_sg217_trial000_5be7d009a9.cif,Co16Bi12,4,3,4,217,0,347729039,16,12,28,1389.928896,4.122524,0.226258,4.489510,3.945656,2.790000,5be7d009a94e8b967ab64cc1f7a3249ad8992482
Co16_Bi12_m4_n3_z4_sg220_trial000_464292e44d.cif,Co16Bi12,4,3,4,220,0,3230014383,16,12,28,1068.322541,5.363563,0.294370,4.426578,4.781250,2.790000,464292e44d5a339c8d55e04cf602ed15be09f7d0
Co16_Bi12_m4_n3_z4_sg222_trial000_c464976536.cif,Co16Bi12,4,3,4,222,0,3233792332,16,12,28,1389.928896,4.122524,0.226258,4.832422,3.945656,2.790000,c464976536adc8f8f1146e205835f94d94bfba28
Co16_Bi12_m4_n3_z4_sg223_trial000_db5b2940e1.cif,Co16Bi12,4,3,4,223,0,952760647,16,12,28,1389.928896,4.122524,0.226258,3.945656,2.790000,2.790000,db5b2940e147eb5c1f14967a441073d62b2954ec
