cif_filename,formula,space_group,n_atoms,n_Co,n_Bi,min_CoCo,min_BiBi,min_CoBi,volume,volume_per_atom,packing_fraction
Co1_Bi2_m1_n2_z1_sg006_trial000_6c077ffaac.cif,Co1Bi2,6,3,1,2,4.468999,3.924372,2.790000,169.386186,56.462062,0.228935
Co1_Bi2_m1_n2_z1_sg025_trial000_745deb6a59.cif,Co1Bi2,25,3,1,2,3.246591,2.790000,2.999076,80.512601,26.837534,0.481643
Co1_Bi2_m1_n2_z1_sg075_trial000_5af0160f9c.cif,Co1Bi2,75,3,1,2,4.318305,3.975551,2.790000,109.750264,36.583421,0.353333
Co1_Bi2_m1_n2_z1_sg099_trial000_69a2ad6a12.cif,Co1Bi2,99,3,1,2,3.945656,2.790000,3.043339,106.072096,35.357365,0.365585
Co1_Bi2_m1_n2_z1_sg143_trial000_a99b23ea3e.cif,Co1Bi2,143,3,1,2,2.790000,2.790000,3.515284,89.348804,29.782935,0.434011
Co1_Bi2_m1_n2_z1_sg147_trial000_54c7b121f0.cif,Co1Bi2,147,3,1,2,4.630721,2.994970,2.790000,88.895024,29.631675,0.436227
Co1_Bi2_m1_n2_z1_sg157_trial000_407b92e9f1.cif,Co1Bi2,157,3,1,2,4.832422,2.790000,3.156329,163.03948,54.346493,0.237846
Co1_Bi2_m1_n2_z1_sg162_trial000_fa48273c25.cif,Co1Bi2,162,3,1,2,2.790000,2.790000,3.740345,87.303684,29.101228,0.444178
Co1_Bi2_m1_n2_z1_sg156_trial000_c59cd7ecf3.cif,Co1Bi2,156,3,1,2,4.583821,3.841191,2.790000,122.599368,40.866456,0.316302
Co1_Bi2_m1_n2_z1_sg168_trial000_e1e9c3b4c6.cif,Co1Bi2,168,3,1,2,2.790000,2.790000,3.353340,80.75846,26.919487,0.480177
Co1_Bi2_m1_n2_z1_sg164_trial000_462b83bbe3.cif,Co1Bi2,164,3,1,2,2.790000,2.790000,2.837844,54.983646,18.327882,0.705271
Co1_Bi2_m1_n2_z1_sg183_trial000_1f68b7e4a4.cif,Co1Bi2,183,3,1,2,4.427766,2.790000,3.049128,89.545738,29.848579,0.433057
Co2_Bi4_m1_n2_z2_sg002_trial000_6123e7c308.cif,Co2Bi4,2,6,2,4,4.247871,2.875735,2.790000,310.587407,51.764568,0.24971
Co2_Bi4_m1_n2_z2_sg004_trial000_54594b0588.cif,Co2Bi4,4,6,2,4,4.545863,4.485234,2.790000,382.39535,63.732558,0.202818
Co2_Bi4_m1_n2_z2_sg007_trial000_589e1fe4b1.cif,Co2Bi4,7,6,2,4,3.775237,4.290009,2.790000,369.728726,61.621454,0.209767
Co2_Bi4_m1_n2_z2_sg008_trial000_3b2c56a8d1.cif,Co2Bi4,8,6,2,4,3.862074,3.862074,2.790000,273.830386,45.638398,0.283229
Co2_Bi4_m1_n2_z2_sg012_trial000_f3f0c54a9d.cif,Co2Bi4,12,6,2,4,5.288017,2.790000,3.033905,315.97522,52.662537,0.245452
Co2_Bi4_m1_n2_z2_sg013_trial000_167ca247c9.cif,Co2Bi4,13,6,2,4,3.941953,2.790000,2.968667,358.322439,59.720406,0.216444
Co2_Bi4_m1_n2_z2_sg018_trial000_f59fd840fe.cif,Co2Bi4,18,6,2,4,3.201013,3.196091,2.790000,169.168033,28.194672,0.45846
Co2_Bi4_m1_n2_z2_sg034_trial000_d7cadd56de.cif,Co2Bi4,34,6,2,4,4.290850,2.912437,2.790000,307.111778,51.185296,0.252536
Co2_Bi4_m1_n2_z2_sg051_trial000_f5c11a2bc7.cif,Co2Bi4,51,6,2,4,3.642588,2.790000,3.310242,244.263057,40.71051,0.317513
Co2_Bi4_m1_n2_z2_sg048_trial000_1c25aa737c.cif,Co2Bi4,48,6,2,4,5.462006,2.790000,3.245934,245.82967,40.971612,0.31549
Co2_Bi4_m1_n2_z2_sg055_trial000_bfa9801a70.cif,Co2Bi4,55,6,2,4,5.580000,2.790000,3.152959,336.049045,56.008174,0.23079
Co2_Bi4_m1_n2_z2_sg065_trial000_01e900da4e.cif,Co2Bi4,65,6,2,4,4.045388,4.045388,2.790000,262.490635,43.748439,0.295465
Co2_Bi4_m1_n2_z2_sg082_trial000_2882a7660b.cif,Co2Bi4,82,6,2,4,4.415015,2.792876,2.790000,130.664179,21.777363,0.593558
Co2_Bi4_m1_n2_z2_sg085_trial000_da71de2671.cif,Co2Bi4,85,6,2,4,3.342578,3.159396,2.790000,133.459594,22.243266,0.581125
Co2_Bi4_m1_n2_z2_sg086_trial000_15975d7e73.cif,Co2Bi4,86,6,2,4,4.640101,4.273116,2.790000,239.000156,39.833359,0.324505
Co2_Bi4_m1_n2_z2_sg093_trial000_dd0d88f326.cif,Co2Bi4,93,6,2,4,3.560596,2.790000,3.163647,229.040209,38.173368,0.338616
Co2_Bi4_m1_n2_z2_sg097_trial000_7c93fe76d1.cif,Co2Bi4,97,6,2,4,4.515217,3.192741,2.790000,133.682831,22.280472,0.580155
Co2_Bi4_m1_n2_z2_sg094_trial000_c8627d9477.cif,Co2Bi4,94,6,2,4,4.824617,2.790937,2.790000,172.899684,28.816614,0.448565
Co2_Bi4_m1_n2_z2_sg104_trial000_388b920554.cif,Co2Bi4,104,6,2,4,5.369215,2.790000,3.294585,234.855142,39.142524,0.330232
Co2_Bi4_m1_n2_z2_sg113_trial000_1621dfe333.cif,Co2Bi4,113,6,2,4,3.448673,3.448673,2.790000,181.636923,30.27282,0.426988
Co2_Bi4_m1_n2_z2_sg119_trial000_d0c83ee0e2.cif,Co2Bi4,119,6,2,4,3.945656,2.790000,2.817476,125.261574,20.876929,0.619158
Co2_Bi4_m1_n2_z2_sg125_trial000_1cd017e2bc.cif,Co2Bi4,125,6,2,4,4.918827,3.478136,2.790000,270.014614,45.002436,0.287232
Co2_Bi4_m1_n2_z2_sg126_trial000_2a7d64bdde.cif,Co2Bi4,126,6,2,4,4.435962,2.866900,2.790000,131.403128,21.900521,0.59022
Co2_Bi4_m1_n2_z2_sg129_trial000_8663f6bc99.cif,Co2Bi4,129,6,2,4,3.624067,3.000212,2.790000,130.484813,21.747469,0.594374
Co2_Bi4_m1_n2_z2_sg116_trial000_064e306503.cif,Co2Bi4,116,6,2,4,5.428166,4.050174,2.790000,337.34551,56.224252,0.229903
Co2_Bi4_m1_n2_z2_sg137_trial000_2ac53f0fa1.cif,Co2Bi4,137,6,2,4,5.020433,4.305116,2.790000,334.316164,55.719361,0.231986
Co2_Bi4_m1_n2_z2_sg107_trial000_80dc2d8f69.cif,Co2Bi4,107,6,2,4,5.189529,3.494461,2.790000,205.75326,34.29221,0.37694
Co2_Bi4_m1_n2_z2_sg156_trial000_6c66ed95f6.cif,Co2Bi4,156,6,2,4,4.130763,2.790000,3.200758,345.454941,57.575824,0.224506
Co2_Bi4_m1_n2_z2_sg159_trial000_d29b0e5994.cif,Co2Bi4,159,6,2,4,4.408362,2.885198,2.790000,137.839565,22.973261,0.562659
Co2_Bi4_m1_n2_z2_sg162_trial000_d08f9f2227.cif,Co2Bi4,162,6,2,4,2.790000,2.790000,2.790000,121.811484,20.301914,0.636695
Co2_Bi4_m1_n2_z2_sg184_trial000_90f734b86d.cif,Co2Bi4,184,6,2,4,4.832422,2.790000,2.906638,285.100424,47.516737,0.272033
Co2_Bi4_m1_n2_z2_sg183_trial000_4a3aaa1d13.cif,Co2Bi4,183,6,2,4,3.681458,3.188236,2.790000,196.013337,32.668889,0.395671
Co2_Bi4_m1_n2_z2_sg188_trial000_e0d44ce19a.cif,Co2Bi4,188,6,2,4,4.872205,2.790000,3.161327,233.344763,38.890794,0.33237
Co2_Bi4_m1_n2_z2_sg191_trial000_966a94c86b.cif,Co2Bi4,191,6,2,4,4.832422,2.790000,3.134103,284.902495,47.483749,0.272222
Co2_Bi4_m1_n2_z2_sg192_trial000_ea23614447.cif,Co2Bi4,192,6,2,4,4.544139,2.790000,2.790000,183.798481,30.63308,0.421966
Co2_Bi4_m1_n2_z2_sg193_trial000_6abcb99a85.cif,Co2Bi4,193,6,2,4,3.021140,2.790000,3.172684,122.19718,20.366197,0.634685
Co2_Bi4_m1_n2_z2_sg194_trial000_177abd0f66.cif,Co2Bi4,194,6,2,4,4.402337,2.790000,2.790000,168.117169,28.019528,0.461325
Co2_Bi4_m1_n2_z2_sg201_trial000_add18cd0f3.cif,Co2Bi4,201,6,2,4,5.580000,4.556051,2.790000,267.491941,44.58199,0.28994
Co2_Bi4_m1_n2_z2_sg208_trial000_c983ad298a.cif,Co2Bi4,208,6,2,4,5.580000,4.556051,2.790000,267.491941,44.58199,0.28994
Co2_Bi4_m1_n2_z2_sg224_trial000_23bc799103.cif,Co2Bi4,224,6,2,4,5.580000,4.556051,2.790000,267.491941,44.58199,0.28994
Co3_Bi6_m1_n2_z3_sg010_trial000_59832e6b88.cif,Co3Bi6,10,9,3,6,2.937719,2.790000,2.842967,421.819521,46.868836,0.275794
Co3_Bi6_m1_n2_z3_sg151_trial000_8a60f9b149.cif,Co3Bi6,151,9,3,6,4.342923,2.790000,3.128176,350.449542,38.938838,0.33196
Co3_Bi6_m1_n2_z3_sg154_trial000_51c6ee5900.cif,Co3Bi6,154,9,3,6,5.598319,3.335769,2.790000,411.448282,45.716476,0.282745
Co3_Bi6_m1_n2_z3_sg153_trial000_ed4854d89c.cif,Co3Bi6,153,9,3,6,4.132070,3.094545,2.790000,304.289782,33.809976,0.382317
Co3_Bi6_m1_n2_z3_sg160_trial000_cb82a65a97.cif,Co3Bi6,160,9,3,6,5.546508,3.513800,2.790000,405.981808,45.10909,0.286552
Co3_Bi6_m1_n2_z3_sg172_trial000_f5cd6cec48.cif,Co3Bi6,172,9,3,6,4.826882,2.790000,3.067173,329.055759,36.561751,0.353542
Co3_Bi6_m1_n2_z3_sg168_trial000_4cc3e2afc5.cif,Co3Bi6,168,9,3,6,3.382641,3.382641,2.790000,406.817648,45.201961,0.285964
Co3_Bi6_m1_n2_z3_sg156_trial000_4691eeafd6.cif,Co3Bi6,156,9,3,6,3.941084,3.101296,2.790000,530.420867,58.935652,0.219326
Co4_Bi8_m1_n2_z4_sg009_trial000_84816489f2.cif,Co4Bi8,9,12,4,8,4.585509,2.790000,3.149721,726.298086,60.524841,0.213567
Co4_Bi8_m1_n2_z4_sg020_trial000_0d21364743.cif,Co4Bi8,20,12,4,8,3.232039,2.790000,3.252080,644.395619,53.699635,0.240712
Co4_Bi8_m1_n2_z4_sg022_trial000_231702a27e.cif,Co4Bi8,22,12,4,8,5.297627,3.129055,2.790000,468.626552,39.052213,0.330996
Co4_Bi8_m1_n2_z4_sg029_trial000_728cc130c3.cif,Co4Bi8,29,12,4,8,4.314820,2.809288,2.790000,671.299671,55.941639,0.231064
Co4_Bi8_m1_n2_z4_sg033_trial000_71bd97d570.cif,Co4Bi8,33,12,4,8,5.209114,3.020240,2.790000,599.220634,49.935053,0.258859
Co4_Bi8_m1_n2_z4_sg037_trial000_99410f13e1.cif,Co4Bi8,37,12,4,8,4.296684,3.381480,2.790000,619.705073,51.642089,0.250302
Co4_Bi8_m1_n2_z4_sg039_trial000_9db3939d2e.cif,Co4Bi8,39,12,4,8,4.164364,3.460028,2.790000,400.089074,33.340756,0.387697
Co4_Bi8_m1_n2_z4_sg040_trial000_d6839a461d.cif,Co4Bi8,40,12,4,8,3.490542,3.403453,2.790000,475.416338,39.618028,0.326269
Co4_Bi8_m1_n2_z4_sg035_trial000_c0b84061c1.cif,Co4Bi8,35,12,4,8,3.496003,2.797798,2.790000,402.517093,33.543091,0.385359
Co4_Bi8_m1_n2_z4_sg048_trial000_9a4c8f63b3.cif,Co4Bi8,48,12,4,8,4.775097,2.790000,2.835299,454.772252,37.897688,0.341079
Co4_Bi8_m1_n2_z4_sg054_trial000_8b30630b07.cif,Co4Bi8,54,12,4,8,3.008159,3.145337,2.790000,592.783342,49.398612,0.26167
Co4_Bi8_m1_n2_z4_sg052_trial000_96a1e38bab.cif,Co4Bi8,52,12,4,8,3.130716,3.130716,2.790000,406.309313,33.859109,0.381762
Co4_Bi8_m1_n2_z4_sg053_trial000_ecce76a8d0.cif,Co4Bi8,53,12,4,8,3.800947,2.994579,2.790000,721.598063,60.133172,0.214958
Co4_Bi8_m1_n2_z4_sg056_trial000_9f1bd0827e.cif,Co4Bi8,56,12,4,8,4.199871,2.891984,2.790000,588.333962,49.02783,0.263649
Co4_Bi8_m1_n2_z4_sg061_trial000_8e3c0358db.cif,Co4Bi8,61,12,4,8,4.729082,3.678550,2.790000,594.892962,49.574413,0.260742
Co4_Bi8_m1_n2_z4_sg066_trial000_c1ecfbb6a2.cif,Co4Bi8,66,12,4,8,4.880186,2.790000,3.042360,606.683197,50.556933,0.255675
Co4_Bi8_m1_n2_z4_sg071_trial000_bcb7ea0d79.cif,Co4Bi8,71,12,4,8,3.824256,2.790000,3.103352,304.630925,25.38591,0.509185
Co4_Bi8_m1_n2_z4_sg075_trial000_a33c2a19fa.cif,Co4Bi8,75,12,4,8,3.366506,3.214412,2.790000,725.75798,60.479832,0.213726
Co4_Bi8_m1_n2_z4_sg078_trial000_5dfffce40e.cif,Co4Bi8,78,12,4,8,3.948146,2.846386,2.790000,627.825541,52.318795,0.247065
Co4_Bi8_m1_n2_z4_sg080_trial000_27d7e31c68.cif,Co4Bi8,80,12,4,8,4.256575,2.790000,2.856697,474.771167,39.564264,0.326712
Co4_Bi8_m1_n2_z4_sg084_trial000_1255f7c0fe.cif,Co4Bi8,84,12,4,8,4.163183,3.010147,2.790000,360.303656,30.025305,0.430508
Co4_Bi8_m1_n2_z4_sg085_trial000_1cf24388dd.cif,Co4Bi8,85,12,4,8,4.569624,3.945656,2.790000,569.126571,47.427214,0.272547
Co4_Bi8_m1_n2_z4_sg086_trial000_f2ecb00264.cif,Co4Bi8,86,12,4,8,4.862184,2.852512,2.790000,353.802868,29.483572,0.438418
Co4_Bi8_m1_n2_z4_sg082_trial000_86226ff2ee.cif,Co4Bi8,82,12,4,8,4.274686,2.790000,2.914069,462.661239,38.555103,0.335264
Co4_Bi8_m1_n2_z4_sg091_trial000_b905262cbb.cif,Co4Bi8,91,12,4,8,4.230566,3.183547,2.790000,552.955619,46.079635,0.280517
Co4_Bi8_m1_n2_z4_sg092_trial000_3ac665bf17.cif,Co4Bi8,92,12,4,8,5.062404,2.790000,3.328760,711.547333,59.295611,0.217995
Co4_Bi8_m1_n2_z4_sg089_trial000_8966c09cbc.cif,Co4Bi8,89,12,4,8,4.476048,3.117570,2.790000,646.756323,53.89636,0.239833
Co4_Bi8_m1_n2_z4_sg093_trial000_4d2be9fe40.cif,Co4Bi8,93,12,4,8,5.556224,3.404099,2.790000,625.815324,52.151277,0.247858
Co4_Bi8_m1_n2_z4_sg100_trial000_f641033ca6.cif,Co4Bi8,100,12,4,8,4.976221,3.636184,2.790000,630.088178,52.507348,0.246177
Co4_Bi8_m1_n2_z4_sg106_trial000_a6f4df7c1e.cif,Co4Bi8,106,12,4,8,5.705363,4.046424,2.790000,759.152744,63.262729,0.204324
Co4_Bi8_m1_n2_z4_sg112_trial000_3bc8422106.cif,Co4Bi8,112,12,4,8,3.808581,3.433321,2.790000,564.698317,47.058193,0.274684
Co4_Bi8_m1_n2_z4_sg109_trial000_1b9043c248.cif,Co4Bi8,109,12,4,8,5.354915,3.258007,2.790000,745.639771,62.136648,0.208027
Co4_Bi8_m1_n2_z4_sg108_trial000_20a0b7ebbd.cif,Co4Bi8,108,12,4,8,3.703960,3.660583,2.790000,393.437556,32.786463,0.394252
Co4_Bi8_m1_n2_z4_sg119_trial000_b422908d7a.cif,Co4Bi8,119,12,4,8,4.941580,2.790000,2.916395,471.599264,39.299939,0.328909
Co4_Bi8_m1_n2_z4_sg117_trial000_f7ba405e12.cif,Co4Bi8,117,12,4,8,3.927922,2.790000,2.983251,424.902432,35.408536,0.365057
Co4_Bi8_m1_n2_z4_sg120_trial000_960b3d8fb2.cif,Co4Bi8,120,12,4,8,4.781687,4.383647,2.790000,510.336268,42.528022,0.303944
Co4_Bi8_m1_n2_z4_sg125_trial000_012e40c85e.cif,Co4Bi8,125,12,4,8,4.973692,3.042975,2.790000,546.25393,45.521161,0.283959
Co4_Bi8_m1_n2_z4_sg130_trial000_ec5abe5c05.cif,Co4Bi8,130,12,4,8,5.497193,2.980940,2.790000,683.861735,56.988478,0.22682
Co4_Bi8_m1_n2_z4_sg123_trial000_3baf83d263.cif,Co4Bi8,123,12,4,8,3.004571,2.790000,2.796328,770.634818,64.219568,0.20128
Co4_Bi8_m1_n2_z4_sg132_trial000_74de4a112a.cif,Co4Bi8,132,12,4,8,4.893463,2.790000,2.858144,490.715612,40.892968,0.316096
Co4_Bi8_m1_n2_z4_sg135_trial000_2ea159ad83.cif,Co4Bi8,135,12,4,8,3.945656,2.790000,2.950133,367.426072,30.618839,0.422162
Co4_Bi8_m1_n2_z4_sg121_trial000_f51de329c4.cif,Co4Bi8,121,12,4,8,2.790000,3.316764,3.376054,565.712601,47.142717,0.274191
Co4_Bi8_m1_n2_z4_sg133_trial000_2bdd01455f.cif,Co4Bi8,133,12,4,8,5.118850,2.790000,3.015920,602.731145,50.227595,0.257351
Co4_Bi8_m1_n2_z4_sg163_trial000_5546f8c83b.cif,Co4Bi8,163,12,4,8,2.790000,2.790000,2.790000,385.800741,32.150062,0.402056
Co4_Bi8_m1_n2_z4_sg168_trial000_03e501cb3e.cif,Co4Bi8,168,12,4,8,4.835692,3.622196,2.790000,728.156618,60.679718,0.213022
Co4_Bi8_m1_n2_z4_sg184_trial000_d19005e26b.cif,Co4Bi8,184,12,4,8,4.522702,3.916775,2.790000,623.554301,51.962858,0.248757
Co4_Bi8_m1_n2_z4_sg185_trial000_38e880c4f7.cif,Co4Bi8,185,12,4,8,3.384523,2.931763,2.790000,416.918585,34.743215,0.372047
Co4_Bi8_m1_n2_z4_sg175_trial000_7927e79448.cif,Co4Bi8,175,12,4,8,4.832422,2.790000,2.790000,590.483706,49.206975,0.262689
Co4_Bi8_m1_n2_z4_sg188_trial000_e70f62f2e6.cif,Co4Bi8,188,12,4,8,4.877160,2.790000,2.922563,641.399703,53.449975,0.241836
Co4_Bi8_m1_n2_z4_sg192_trial000_e86649fd7e.cif,Co4Bi8,192,12,4,8,2.790000,2.790000,2.962714,396.16077,33.013397,0.391542
Co4_Bi8_m1_n2_z4_sg196_trial000_763529ec8a.cif,Co4Bi8,196,12,4,8,4.556051,2.790000,2.790000,267.491941,22.290995,0.579881
Co4_Bi8_m1_n2_z4_sg190_trial000_30b5a7e623.cif,Co4Bi8,190,12,4,8,2.790000,2.977210,2.790000,653.928491,54.494041,0.237202
Co4_Bi8_m1_n2_z4_sg198_trial000_f421911d9a.cif,Co4Bi8,198,12,4,8,5.435119,2.790000,3.170280,550.632952,45.886079,0.2817
Co4_Bi8_m1_n2_z4_sg202_trial000_9825cd52dd.cif,Co4Bi8,202,12,4,8,4.556051,3.221615,2.790000,267.491941,22.290995,0.579881
Co4_Bi8_m1_n2_z4_sg205_trial000_ffe7aa201f.cif,Co4Bi8,205,12,4,8,5.073105,3.605811,2.790000,369.289255,30.774105,0.420032
Co4_Bi8_m1_n2_z4_sg201_trial000_ce9c1e45e8.cif,Co4Bi8,201,12,4,8,4.556051,3.221615,2.790000,267.491941,22.290995,0.579881
Co4_Bi8_m1_n2_z4_sg208_trial000_721a63d9eb.cif,Co4Bi8,208,12,4,8,5.580000,3.945656,2.790000,491.414074,40.951173,0.315647
Co4_Bi8_m1_n2_z4_sg209_trial000_adb8d2853a.cif,Co4Bi8,209,12,4,8,4.556051,3.221615,2.790000,267.491941,22.290995,0.579881
Co4_Bi8_m1_n2_z4_sg216_trial000_5a1a711c80.cif,Co4Bi8,216,12,4,8,4.556051,3.221615,2.790000,267.491941,22.290995,0.579881
Co4_Bi8_m1_n2_z4_sg225_trial000_a0e4cca90c.cif,Co4Bi8,225,12,4,8,4.556051,3.221615,2.790000,267.491941,22.290995,0.579881
Co1_Bi3_m1_n3_z1_sg010_trial000_00d9ac250a.cif,Co1Bi3,10,4,1,3,3.528773,2.790000,3.301085,106.921498,26.730374,0.505763
Co1_Bi3_m1_n3_z1_sg075_trial000_aee29ad323.cif,Co1Bi3,75,4,1,3,3.945656,2.790000,3.356121,139.681228,34.920307,0.387145
Co1_Bi3_m1_n3_z1_sg083_trial000_f51065ede6.cif,Co1Bi3,83,4,1,3,3.945656,3.945656,2.790000,194.087774,48.521943,0.278621
Co1_Bi3_m1_n3_z1_sg115_trial000_7fda1dca07.cif,Co1Bi3,115,4,1,3,3.945656,2.817524,2.790000,129.843134,32.460783,0.416479
Co1_Bi3_m1_n3_z1_sg123_trial000_5cc86c4649.cif,Co1Bi3,123,4,1,3,5.397694,2.790000,3.084604,179.740499,44.935125,0.300861
Co1_Bi3_m1_n3_z1_sg147_trial000_6fdf16b6db.cif,Co1Bi3,147,4,1,3,3.077345,2.790000,2.790000,82.980346,20.745086,0.651684
Co1_Bi3_m1_n3_z1_sg157_trial000_a29bb4a939.cif,Co1Bi3,157,4,1,3,5.640140,3.256336,2.790000,262.116198,65.52905,0.206309
Co1_Bi3_m1_n3_z1_sg162_trial000_cc2beba050.cif,Co1Bi3,162,4,1,3,4.832422,2.790000,2.790000,131.288543,32.822136,0.411894
Co1_Bi3_m1_n3_z1_sg143_trial000_cccdb6a5be.cif,Co1Bi3,143,4,1,3,5.920577,3.889820,2.790000,224.204632,56.051158,0.241195
Co1_Bi3_m1_n3_z1_sg175_trial000_3b872f00f7.cif,Co1Bi3,175,4,1,3,5.580000,2.790000,2.790000,207.922255,51.980564,0.260082
Co1_Bi3_m1_n3_z1_sg183_trial000_6798729eb1.cif,Co1Bi3,183,4,1,3,2.790000,2.790000,4.150696,162.292607,40.573152,0.333206
Co1_Bi3_m1_n3_z1_sg174_trial000_0e0afc7dd9.cif,Co1Bi3,174,4,1,3,3.838101,3.838101,2.790000,189.902962,47.475741,0.284761
Co1_Bi3_m1_n3_z1_sg189_trial000_24d7332f56.cif,Co1Bi3,189,4,1,3,5.580000,3.533697,2.790000,181.027539,45.256885,0.298722
Co1_Bi3_m1_n3_z1_sg195_trial000_3c8f059cce.cif,Co1Bi3,195,4,1,3,5.580000,3.945656,2.790000,173.741112,43.435278,0.31125
Co1_Bi3_m1_n3_z1_sg200_trial000_96da0a3369.cif,Co1Bi3,200,4,1,3,3.945656,2.790000,2.790000,61.426759,15.35669,0.880348
Co1_Bi3_m1_n3_z1_sg207_trial000_f8aae74801.cif,Co1Bi3,207,4,1,3,3.945656,2.790000,2.790000,61.426759,15.35669,0.880348
Co1_Bi3_m1_n3_z1_sg221_trial000_c4506ab4d5.cif,Co1Bi3,221,4,1,3,5.580000,3.945656,2.790000,173.741112,43.435278,0.31125
Co1_Bi3_m1_n3_z1_sg215_trial000_608569e209.cif,Co1Bi3,215,4,1,3,5.580000,3.945656,2.790000,173.741112,43.435278,0.31125
Co2_Bi6_m1_n3_z2_sg003_trial000_c743dec4df.cif,Co2Bi6,3,8,2,6,2.998041,2.790000,3.006809,478.717517,59.83969,0.225924
Co2_Bi6_m1_n3_z2_sg011_trial000_ec8a2ee71a.cif,Co2Bi6,11,8,2,6,5.580000,3.880466,2.790000,526.75474,65.844343,0.205321
Co2_Bi6_m1_n3_z2_sg023_trial000_3519cdaf40.cif,Co2Bi6,23,8,2,6,5.288636,2.790000,2.790000,224.613175,28.076647,0.481512
Co2_Bi6_m1_n3_z2_sg026_trial000_0e725e66eb.cif,Co2Bi6,26,8,2,6,3.990464,2.790000,2.875800,420.007969,52.500996,0.257504
Co2_Bi6_m1_n3_z2_sg032_trial000_fb8e6a4b57.cif,Co2Bi6,32,8,2,6,5.984340,3.059298,2.790000,535.736759,66.967095,0.201879
Co2_Bi6_m1_n3_z2_sg034_trial000_e1a201bd80.cif,Co2Bi6,34,8,2,6,5.273187,2.790000,2.979169,346.392717,43.29909,0.312229
Co2_Bi6_m1_n3_z2_sg035_trial000_57f4c9b7f1.cif,Co2Bi6,35,8,2,6,4.420299,3.725854,2.790000,425.977056,53.247132,0.253896
Co2_Bi6_m1_n3_z2_sg048_trial000_7ef97e627f.cif,Co2Bi6,48,8,2,6,2.941255,2.790000,2.790000,168.689345,21.086168,0.641142
Co2_Bi6_m1_n3_z2_sg059_trial000_b09a2ff747.cif,Co2Bi6,59,8,2,6,5.580000,2.790000,3.334157,430.992384,53.874048,0.250941
Co2_Bi6_m1_n3_z2_sg079_trial000_c542951f0f.cif,Co2Bi6,79,8,2,6,5.053878,3.573632,2.790000,333.444246,41.680531,0.324354
Co2_Bi6_m1_n3_z2_sg086_trial000_2661d4d405.cif,Co2Bi6,86,8,2,6,5.580000,2.790000,2.790000,254.392837,31.799105,0.425145
Co2_Bi6_m1_n3_z2_sg084_trial000_135a52daf6.cif,Co2Bi6,84,8,2,6,5.580000,2.790000,2.790000,313.364497,39.170562,0.345138
Co2_Bi6_m1_n3_z2_sg094_trial000_a140c93648.cif,Co2Bi6,94,8,2,6,4.458158,2.790000,2.790000,177.847183,22.230898,0.608128
Co2_Bi6_m1_n3_z2_sg093_trial000_8d52f37389.cif,Co2Bi6,93,8,2,6,5.433913,2.790000,2.790000,237.885762,29.73572,0.454646
Co2_Bi6_m1_n3_z2_sg103_trial000_7d2c094a0e.cif,Co2Bi6,103,8,2,6,3.945656,2.790000,2.802432,173.493992,21.686749,0.623387
Co2_Bi6_m1_n3_z2_sg104_trial000_fef9820c16.cif,Co2Bi6,104,8,2,6,,3.129506,2.790000,425.461761,53.18272,0.254203
Co2_Bi6_m1_n3_z2_sg089_trial000_c087f08ed0.cif,Co2Bi6,89,8,2,6,3.945656,2.790000,2.790000,189.088108,23.636014,0.571976
Co2_Bi6_m1_n3_z2_sg116_trial000_700002418b.cif,Co2Bi6,116,8,2,6,3.945656,2.790000,2.790000,214.259216,26.782402,0.50478
Co2_Bi6_m1_n3_z2_sg101_trial000_c7bf1ec2e6.cif,Co2Bi6,101,8,2,6,4.972318,2.790000,3.031217,342.757525,42.844691,0.31554
Co2_Bi6_m1_n3_z2_sg118_trial000_23196ae8b1.cif,Co2Bi6,118,8,2,6,,3.020911,2.790000,333.815641,41.726955,0.323993
Co2_Bi6_m1_n3_z2_sg119_trial000_af0955945f.cif,Co2Bi6,119,8,2,6,5.550166,2.790000,2.790000,256.905897,32.113237,0.420986
Co2_Bi6_m1_n3_z2_sg121_trial000_e1f0e8b99b.cif,Co2Bi6,121,8,2,6,4.484190,2.790000,2.790000,132.92466,16.615583,0.813648
Co2_Bi6_m1_n3_z2_sg125_trial000_1c64e50b05.cif,Co2Bi6,125,8,2,6,5.580000,3.945656,2.790000,371.745313,46.468164,0.290935
Co2_Bi6_m1_n3_z2_sg123_trial000_099bae320f.cif,Co2Bi6,123,8,2,6,5.184106,2.790000,2.884033,344.956463,43.119558,0.313529
Co2_Bi6_m1_n3_z2_sg126_trial000_0d30d95aba.cif,Co2Bi6,126,8,2,6,5.013950,2.790000,2.790000,192.658575,24.082322,0.561376
Co2_Bi6_m1_n3_z2_sg128_trial000_eb0c789c1e.cif,Co2Bi6,128,8,2,6,3.945656,2.790000,2.790000,237.441275,29.680159,0.455497
Co2_Bi6_m1_n3_z2_sg129_trial000_049155200c.cif,Co2Bi6,129,8,2,6,4.253385,2.790000,3.061951,172.248972,21.531121,0.627893
Co2_Bi6_m1_n3_z2_sg132_trial000_19c65da1d8.cif,Co2Bi6,132,8,2,6,3.485186,2.790000,2.790000,217.032286,27.129036,0.498331
Co2_Bi6_m1_n3_z2_sg134_trial000_8de2dc8bd4.cif,Co2Bi6,134,8,2,6,3.945656,2.790000,2.790000,371.343763,46.41797,0.29125
Co2_Bi6_m1_n3_z2_sg136_trial000_eefeba5aec.cif,Co2Bi6,136,8,2,6,5.466485,2.790000,2.790000,246.617669,30.827209,0.438549
